Symbol,Name,Market Capital,CEO,Employees,Headquarters,Founded,Industry,Source,Source Link
IRBT,iRobot Corporation Common Stock,106650850.00,Gary Cohen,,"8 Crosby Dr Bedford, MA 01730-1402 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IRBT?tab=profile
IRD,Opus Genetics Inc. Common Stock,66797481.00,George Magrath,,"8 Davis Drive, Suite 220 Durham, NC 27709 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IRD?tab=profile
IRDM,Iridium Communications Inc Common Stock,2553100867.00,Matthew Desch,,"SUITE 1400, 1750 TYSONS BOULEVARD Mclean, VA 22102 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IRDM?tab=profile
IREN,IREN Limited Ordinary Shares,3607042805.00,Daniel Roberts,,"Level 6, 55 Market Street Sydney, NSW NSW 2000 Australia",,,CNBCScraper,https://www.cnbc.com/quotes/IREN?tab=profile
IRIX,IRIDEX Corporation Common Stock,19880936.00,Patrick Mercer,,"1212 Terra Bella Ave Mountain View, CA 94043-1824 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IRIX?tab=profile
IRM,Iron Mountain Incorporated (Delaware)Common Stock REIT,26866351287.00,William Meaney,,"85 New Hampshire Avenue, Suite 150 Portsmouth, NH 03801 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IRM?tab=profile
IRMD,iRadimed Corporation Common Stock,892053740.00,Roger Susi,,"1025 Willa Springs Dr. Winter Springs, FL 32708 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IRMD?tab=profile
IROH,Iron Horse Acquisitions Corp. Common Stock,0.00,Jose Bengochea Esq.,,"P.O. Box 2506 Toluca Lake, CA 91610 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IROH?tab=profile
IROHR,Iron Horse Acquisitions Corp. Right,0.00,Jose Bengochea Esq.,,"P.O. Box 2506 Toluca Lake, CA 91610 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IROHR?tab=profile
IROHW,Iron Horse Acquisitions Corp. Warrant,0.00,Jose Bengochea Esq.,,"P.O. Box 2506 Toluca Lake, CA 91610 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IROHW?tab=profile
IRON,Disc Medicine Inc. Common Stock,2027528684.00,"John Quisel J.D., Ph.D.",,"321 Arsenal Street, Suite 101 Watertown, MA 02472 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IRON?tab=profile
IROQ,IF Bancorp Inc. Common Stock,84123303.00,Walter Hasselbring III,,"201 E Cherry St Watseka, IL 60970-1661 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IROQ?tab=profile
IRS,IRSA Inversiones Y Representaciones S.A. Global Depositary Shares (Each representing ten shares of Common Stock),1121994620.00,Eduardo Sergio Elsztain,,Carlos M. Della Paolera 261 Piso 9 Buenos Aires 1001 Argentina,,,CNBCScraper,https://www.cnbc.com/quotes/IRS?tab=profile
IRT,Independence Realty Trust Inc. Common Stock,4046205140.00,Scott Schaeffer,,"1835 Market Street, Suite 2601 Philadelphia, PA 19103 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IRT?tab=profile
IRTC,iRhythm Technologies Inc. Common Stock,5078759988.00,Quentin Blackford,,"699 8th Street, Suite 600 San Francisco, CA 94103 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IRTC?tab=profile
IRWD,Ironwood Pharmaceuticals Inc. Class A Common Stock,172992348.00,Thomas Mccourt,,"100 Summer Street, Suite 2300 Boston, MA 02110 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IRWD?tab=profile
ISBA,Isabella Bank Corporation Common stock,239197108.00,Jerome Schwind,,"401 North Main Street Mt Pleasant, MI 48858 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ISBA?tab=profile
ISD,PGIM High Yield Bond Fund Inc.,0.00,,,"655 BROAD STREET, 6TH FLOOR Newark, NJ 07102 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ISD?tab=profile
ISOU,IsoEnergy Ltd. Common Shares,346158554.00,Philip Williams CPA,,"217 Queen St. West - Suite 303 Toronto, ON M5V 0P5 Canada",,,CNBCScraper,https://www.cnbc.com/quotes/ISOU?tab=profile
ISPC,iSpecimen Inc. Common Stock,6145349.00,Robert Lim J.D.,,"8 Cabot Road, Suite 1800 Woburn, MA 08101 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ISPC?tab=profile
ISPO,Inspirato Incorporated Class A Common Stock,36786326.00,Payam Zamani,,"1544 Wazee Street Denver, CO 80202 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ISPO?tab=profile
ISPOW,Inspirato Incorporated Warrant,143404.00,Payam Zamani,,"1544 Wazee Street Denver, CO 80202 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ISPOW?tab=profile
ISPR,Ispire Technology Inc. Common Stock,161150183.00,Tuanfang Liu,,"19700 Magellan Drive Los Angeles, CA 90502 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ISPR?tab=profile
ISRG,Intuitive Surgical Inc. Common Stock,171136683964.00,David Rosa,,"1020 Kifer Road Sunnyvale, CA 94086 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ISRG?tab=profile
ISRL,Israel Acquisitions Corp Class A Ordinary Shares,0.00,Ziv Elul,,"12600 Hill Country Blvd Building R, Suite 275 Bee Cave, TX 78738 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ISRL?tab=profile
ISRLU,Israel Acquisitions Corp Unit,0.00,Ziv Elul,,"12600 Hill Country Blvd Building R, Suite 275 Bee Cave, TX 78738 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ISRLU?tab=profile
ISRLW,Israel Acquisitions Corp Warrant,0.00,Ziv Elul,,"12600 Hill Country Blvd Building R, Suite 275 Bee Cave, TX 78738 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ISRLW?tab=profile
ISSC,Innovative Solutions and Support Inc. Common Stock,235335976.00,Shahram Askarpour Ph.D.,,"720 Pennsylvania Drive Exton, PA 19341 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ISSC?tab=profile
ISTR,Investar Holding Corporation Common Stock,219945067.00,John D'Angelo,,"10500 Coursey Blvd, Third Floor Baton Rouge, LA 70816 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ISTR?tab=profile
IT,Gartner Inc. Common Stock,18393195174.00,Eugene Hall,,"56 Top Gallant Rd, P O Box 10212 Stamford, CT 06904-2212 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IT?tab=profile
ITGR,Integer Holdings Corporation Common Stock,3725602440.00,Payman Khales,,"5830 Granite Parkway., Suite 1150 Plano, TX 75024 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ITGR?tab=profile
ITIC,Investors Title Company Common Stock,452017346.00,J. Allen Fine,,"121 N Columbia St, P O Drawer 2687 Chapel Hill, NC 27514 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ITIC?tab=profile
ITOS,iTeos Therapeutics Inc. Common Stock,447358628.00,Michel Detheux Ph.D.,,"321 Arsenal Street Bldg 312, Floor 3, Suite 301 Watertown, MA 02472 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ITOS?tab=profile
ITP,IT Tech Packaging Inc. Common Stock,3404960.00,Zhenyong Liu,,"Science Park, Juli Road, Xushui County Baoding, HEB 072550 China",,,CNBCScraper,https://www.cnbc.com/quotes/ITP?tab=profile
ITRG,Integra Resources Corp. Common Shares,310963294.00,,,"1050-400 Burrard Street Vancouver, BC V6C 3A6 Canada",,,CNBCScraper,https://www.cnbc.com/quotes/ITRG?tab=profile
ITRI,Itron Inc. Common Stock,5735314695.00,Thomas Deitrich,,"2111 N Molter Rd Liberty Lake, WA 99019 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ITRI?tab=profile
ITRM,Iterum Therapeutics plc Ordinary Share,36681183.00,Corey Fishman,,"3 Dublin Landings, North Wall Quay Dublin D01 C4E0 Ireland",,,CNBCScraper,https://www.cnbc.com/quotes/ITRM?tab=profile
ITRN,Ituran Location and Control Ltd. Ordinary Shares,733078423.00,Udi Mizrahi,,"3 HASHIKMA, A.T AZUR, T.D 163 Azor 5800182 Israel",,,CNBCScraper,https://www.cnbc.com/quotes/ITRN?tab=profile
ITT,ITT Inc. Common Stock ,13026780000.00,Luca Savi,,"100 Washington Blvd, 6Th Floor Stamford, CT 06902 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ITT?tab=profile
ITUB,Itau Unibanco Banco Holding SA American Depositary Shares (Each repstg 500 Preferred shares),65108856070.00,Milton Maluhy Filho,,"Praca Alfredo Egydio de Souza Aranha 100, T. Olavo Setubal, Parque Jabaquara Sao Paulo 04.344-902 Brazil",,,CNBCScraper,https://www.cnbc.com/quotes/ITUB?tab=profile
ITW,Illinois Tool Works Inc. Common Stock,76429842500.00,Christopher O'Herlihy,,"155 Harlem Avenue Glenview, IL 60025 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ITW?tab=profile
IVA,Inventiva S.A. American Depository Shares,426654264.00,Frederic Cren,,"50 rue de Dijon, Daix Daix 21121 France",,,CNBCScraper,https://www.cnbc.com/quotes/IVA?tab=profile
IVDA,Iveda Solutions Inc. Common Stock,4416479.00,David Ly,,"1744 S. Val Vista Drive, Suite 213 Mesa, AZ 85204 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IVDA?tab=profile
IVDAW,Iveda Solutions Inc. Warrant,328460.00,David Ly,,"1744 S. Val Vista Drive, Suite 213 Mesa, AZ 85204 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IVDAW?tab=profile
IVF,INVO Fertility Inc. Common Stock,4777503.00,Steven Shum,,"5582 Broadcast Court Sarasota, FL 34240 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IVF?tab=profile
IVP,Inspire Veterinary Partners Inc. Class A Common Stock,3132138.00,Kimball Carr,,"780 Lynnhaven Pkwy #400 Virginia Beach, VA 23452 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IVP?tab=profile
IVR,INVESCO MORTGAGE CAPITAL INC Common Stock,503273007.00,John Anzalone,,"1331 Spring St. Nw, Suite 2500 Atlanta, GA 30309 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IVR?tab=profile
IVR^C,INVESCO MORTGAGE CAPITAL INC 7.5% Fixed-to-Floating Series C Cumulative Redeemable Preferred Stock Liquation Preference $25.00 per Share,,,,,,,,
IVT,InvenTrust Properties Corp. Common Stock,2198589199.00,Daniel Busch,,"3025 Highland Pkwy Ste 350 Downers Grove, IL 60515-5506 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IVT?tab=profile
IVVD,Invivyd Inc. Common Stock,66823431.00,,,"1601 Trapelo Road, Suite 178 Waltham, MA 02451 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IVVD?tab=profile
IVZ,Invesco Ltd Common Stock,9255978109.00,Andrew Schlossberg,,"1331 SPRING STREET NW, SUITE 2500 Atlanta, GA 30309 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IVZ?tab=profile
IX,ORIX Corporation American Depositary Shares,30260277589.00,,,"World Trade Center Bldg. SOUTH TOWER, 2-4-1, Hamamatsu-cho Minato-ku, TKY 105-5135 Japan",,,CNBCScraper,https://www.cnbc.com/quotes/IX?tab=profile
IXHL,Incannex Healthcare Inc. Common Stock,11231937.00,Joel Latham,,"8 Century Circuit, Ste. 105, Norwest New York, NSW 2153 Australia",,,CNBCScraper,https://www.cnbc.com/quotes/IXHL?tab=profile
IZEA,IZEA Worldwide Inc. Common Stock,72626624.00,Patrick Venetucci,,"1317 Edgewater Dr #1880 Orlando, FL 32804 United States",,,CNBCScraper,https://www.cnbc.com/quotes/IZEA?tab=profile
IZM,ICZOOM Group Inc. Class A Ordinary Shares,27687508.00,Lei Xia,,"Room 3801, Building A Sunhope E-Metro, No. 7018 Cai Tian Road Futian District Shenzhen, GNG 518000 China",,,CNBCScraper,https://www.cnbc.com/quotes/IZM?tab=profile
J,Jacobs Solutions Inc. Common Stock,17602713306.00,Robert Pragada,,"1999 Bryan Street, Suite 3500 Dallas, TX 75201 United States",,,CNBCScraper,https://www.cnbc.com/quotes/J?tab=profile
JACK,Jack In The Box Inc. Common Stock,358012503.00,Lance Tucker,,"9357 Spectrum Center Blvd San Diego, CA 92123-1516 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JACK?tab=profile
JACS,Jackson Acquisition Company II Class A Ordinary Shares,0.00,Richard Jackson,,"2655 Northwinds Parkway Alpharetta, GA 30009 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JACS?tab=profile
JAGX,Jaguar Health Inc. Common Stock,4218992.00,Lisa Conte,,"200 PINE STREET SUITE 400 San Francisco, CA 94104 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JAGX?tab=profile
JAKK,JAKKS Pacific Inc. Common Stock,195849821.00,Stephen Berman,,"2951 28Th Street Santa Monica, CA 90405 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JAKK?tab=profile
JAMF,Jamf Holding Corp. Common Stock,1134425486.00,John Strosahl,,"100 Washington Ave S, Suite 1100 Minneapolis, MN 55401 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JAMF?tab=profile
JANX,Janux Therapeutics Inc. Common Stock,1493334210.00,David Campbell Ph.D.,,"10955 Vista Sorrento Parkway, Suite 200 San Diego, CA 92130 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JANX?tab=profile
JAZZ,Jazz Pharmaceuticals plc Common Stock (Ireland),7192011689.00,Renee Gala,,"Fifth Floor Waterloo Exchange, Waterloo Road Dublin 4 Ireland",,,CNBCScraper,https://www.cnbc.com/quotes/JAZZ?tab=profile
JBDI,JBDI Holdings Limited Ordinary Shares,18996000.00,Chwee Poh Lim,,34 Gul Crescent 629538 Singapore,,,CNBCScraper,https://www.cnbc.com/quotes/JBDI?tab=profile
JBGS,JBG SMITH Properties Common Shares ,1264114504.00,W. Matthew Kelly,,"4747 Bethesda Avenue, Suite 200 Bethesda, MD 20815-4641 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JBGS?tab=profile
JBHT,J.B. Hunt Transport Services Inc. Common Stock,14123983091.00,Shelley Simpson,,"615 Jb Hunt Corporate Dr, PO Box 130 Lowell, AR 72745 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JBHT?tab=profile
JBI,Janus International Group Inc. Common Stock,1411139723.00,Ramey Jackson,,"135 Janus International Blvd. Temple, GA 30179 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JBI?tab=profile
JBIO,Jade Biosciences Inc. Common Stock,239969599.00,Timothy Noyes,,"221 Crescent St., Building 23, Suite 105 Waltham, MA 02453 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JBIO?tab=profile
JBK,Lehman ABS 3.50 3.50% Adjustable Corp Backed Tr Certs GS Cap I,0.00,,,,,,,
JBL,Jabil Inc. Common Stock,22124851436.00,Michael Dastoor,,"10560 Dr. MLK Street North St Petersburg, FL 33716 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JBL?tab=profile
JBLU,JetBlue Airways Corporation Common Stock,1874690183.00,Joanna Geraghty J.D.,,"27-01 Queens Plaza North Long Island City, NY 11101 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JBLU?tab=profile
JBS,JBS N.V. Class A Common Shares,33626644169.00,,,"Stroombaan 16, 5th Floor Amstelveen 1181 VX Netherlands",,,CNBCScraper,https://www.cnbc.com/quotes/JBS?tab=profile
JBSS,John B. Sanfilippo & Son Inc. Common Stock,734805787.00,Jeffrey Sanfilippo,,"1703 N Randall Rd Elgin, IL 60123-7820 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JBSS?tab=profile
JBTM,JBT Marel Corporation Common Stock,7255067142.00,Brian Deck,,"70 W Madison, Suite 4400 Chicago, IL 60602 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JBTM?tab=profile
JCAP,Jefferson Capital Inc. Common Stock,1094532577.00,David Burton,,"600 South Highway 169, Suite 1575 Minneapolis, MN 55426 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JCAP?tab=profile
JCE,Nuveen Core Equity Alpha Fund Common Shares of Beneficial Interest,0.00,,,"333 West Wacker Drive Chicago, IL 60606 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JCE?tab=profile
JCI,Johnson Controls International plc Ordinary Share,68131340086.00,Joakim Weidemanis,,"One Albert Quay, Albert Quay Cork T12 X8N6 Ireland",,,CNBCScraper,https://www.cnbc.com/quotes/JCI?tab=profile
JCSE,JE Cleantech Holdings Limited Ordinary Shares,4878365.00,,,3 Woodlands Sector 1 738361 Singapore,,,CNBCScraper,https://www.cnbc.com/quotes/JCSE?tab=profile
JCTC,Jewett-Cameron Trading Company Common Shares,12911497.00,Chad Summers,,"32275 Nw Hillcrest North Plains, OR 97133 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JCTC?tab=profile
JD,JD.com Inc. American Depositary Shares,45379119919.00,Ran Xu CPA,,"10/F, Building A, North Star Cntry Cntr No.8, Beichen West Street, Chaoyang Beijing, BEJ 101111 China",,,CNBCScraper,https://www.cnbc.com/quotes/JD?tab=profile
JDZG,JIADE LIMITED Class A Ordinary Shares,5827177.00,Yuan Li,,"1706 Minjiang Road, Jinjiang District Chengdu, SIC 610000 China",,,CNBCScraper,https://www.cnbc.com/quotes/JDZG?tab=profile
JEF,Jefferies Financial Group Inc. Common Stock,12288112765.00,Richard Handler,,"520 Madison Avenue New York, NY 10022 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JEF?tab=profile
JELD,JELD-WEN Holding Inc. Common Stock,495765512.00,William Christensen,,"2645 Silver Crescent Drive Charlotte, NC 28273 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JELD?tab=profile
JEM,707 Cayman Holdings Limited Ordinary Shares,74632195.00,Lui Cheung,,"712 Prince Edward Road East San Po Kong, 5/F, Aia Financial Centre Kowloon F4 0000 Hong Kong",,,CNBCScraper,https://www.cnbc.com/quotes/JEM?tab=profile
JENA,Jena Acquisition Corporation II Class A Ordinary Shares,0.00,Richard Massey J.D.,,"1701 Village Center Circle Las Vegas, NV 89134 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JENA?tab=profile
JEQ,abrdn Japan Equity Fund Inc. Common Stock,110975918.00,,,"1900 MARKET STREET, SUITE 200 Philadelphia, PA 19103 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JEQ?tab=profile
JFB,JFB Construction Holdings Class A Common Stock,70466998.00,Joseph Basile III,,"1300 S. Dixie Hwy. Suite B Lantana, FL 33462 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JFB?tab=profile
JFBR,Jeffs' Brands Ltd Ordinary Shares,3043618.00,Viki Hakmon,,7 Mezada Street Bnei Brak 5126112 Israel,,,CNBCScraper,https://www.cnbc.com/quotes/JFBR?tab=profile
JFBRW,Jeffs' Brands Ltd Warrant,19867.00,Viki Hakmon,,7 Mezada Street Bnei Brak 5126112 Israel,,,CNBCScraper,https://www.cnbc.com/quotes/JFBRW?tab=profile
JFIN,Jiayin Group Inc. American Depositary Shares,674057366.00,Dinggui Yan,,"428 South Yanggao Rd Shanghai, SHA 200122 China",,,CNBCScraper,https://www.cnbc.com/quotes/JFIN?tab=profile
JFR,Nuveen Floating Rate Income Fund Common Stock,0.00,,,"333 West Wacker Drive Chicago, IL 60606 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JFR?tab=profile
JFU,9F Inc. American Depositary Shares,22369333.00,Lei Liu,,"40/F Wangjing Soho T3, Chaoyang District Beijing, BEJ 100012 China",,,CNBCScraper,https://www.cnbc.com/quotes/JFU?tab=profile
JG,Aurora Mobile Limited American Depositary Shares,54774071.00,Weidong Luo,,"3/F, Bldg 7 Zhiheng Industrial Park No. 15, Guankou Road 2, Nantou Street Shenzhen, GNG 518052 China",,,CNBCScraper,https://www.cnbc.com/quotes/JG?tab=profile
JGH,Nuveen Global High Income Fund Common Shares of Beneficial Interest,0.00,,,"None Suite 2900 Chicago, IL 60606 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JGH?tab=profile
JHG,Janus Henderson Group plc Ordinary Shares,6663401862.00,Ali Dibadj J.D.,,201 Bishopsgate London EC2M 3AE United Kingdom,,,CNBCScraper,https://www.cnbc.com/quotes/JHG?tab=profile
JHI,John Hancock Investors Trust Common Stock,122948331.00,,,"C/O John Hancock Funds 200 Berkeley Street Boston, MA 02116 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JHI?tab=profile
JHS,John Hancock Income Securities Trust Common Stock,133359222.00,,,"C/O John Hancock Funds 200 Berkeley Street Boston, MA 02116 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JHS?tab=profile
JHX,James Hardie Industries plc. Ordinary Shares,12228344319.00,Aaron Erter,,2Nd Floor Europa House Harcourt Centre Harcourt Street Dublin 2 Ireland,,,CNBCScraper,https://www.cnbc.com/quotes/JHX?tab=profile
JILL,J. Jill Inc. Common Stock,244308612.00,Mary Coyne,,"4 Batterymarch Park Quincy, MA 02169-7468 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JILL?tab=profile
JJSF,J & J Snack Foods Corp. Common Stock,2206373593.00,Daniel Fachner,,"350 Fellowship Road Mount Laurel, NJ 08054 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JJSF?tab=profile
JKHY,Jack Henry & Associates Inc. Common Stock,11597766170.00,Gregory Adelson,,"663 HWY 60 PO Box 807 Monett, MO 65708-0807 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JKHY?tab=profile
JKS,JinkoSolar Holding Company Limited American Depositary Shares (each representing 4 Common Shares),1217422933.00,Xiande Li,,"1 Yingbin Road Shangrao Economic Development Zone Shangrao, JGX 334100 China",,,CNBCScraper,https://www.cnbc.com/quotes/JKS?tab=profile
JL,J-Long Group Limited Class A Ordinary Shares,21441696.00,Chun Yin Wong,,"Flat D-F, 8/F Houston Industrial Building, 32-40 Wang Hong Kong",,,CNBCScraper,https://www.cnbc.com/quotes/JL?tab=profile
JLHL,Julong Holding Limited Class A Ordinary Shares,80367079.00,Jiaqihu Hu,,"Beijing, BEJ 100070 China",,,CNBCScraper,https://www.cnbc.com/quotes/JLHL?tab=profile
JLL,Jones Lang LaSalle Incorporated Common Stock,14094968300.00,Christian Ulbrich,,"200 East Randolph Drive Chicago, IL 60601 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JLL?tab=profile
JLS,Nuveen Mortgage and Income Fund,0.00,,,"None Chicago, IL 60606 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JLS?tab=profile
JMIA,Jumia Technologies AG American Depositary Shares each representing two Ordinary Shares,942351438.00,Francis Dufay,,Skalitzer Strasse 104 Berlin 10997 Germany,,,CNBCScraper,https://www.cnbc.com/quotes/JMIA?tab=profile
JMM,Nuveen Multi-Market Income Fund (MA),0.00,,,"333 West Wacker Drive Chicago, IL 60606 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JMM?tab=profile
JMSB,John Marshall Bancorp Inc. Common Stock,293338908.00,Christopher Bergstrom,,"1943 Isaac Newton Sq E Ste 100 Reston, VA 20190-5013 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JMSB?tab=profile
JNJ,Johnson & Johnson Common Stock,427444024697.00,Joaquin Duato,,"One Johnson & Johnson Plaza New Brunswick, NJ 08933 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JNJ?tab=profile
JOB,GEE Group Inc. Common Stock,21937355.00,Derek Dewan,,"7751 Belfort Pkwy Ste 150 Jacksonville, FL 32256-6947 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JOB?tab=profile
JOBY,Joby Aviation Inc. Common Stock,12869681687.00,JoeBen Bevirt,,"333 Encinal Street Santa Cruz, CA 95060 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JOBY?tab=profile
JOE,St. Joe Company (The) Common Stock,2882091861.00,Jorge Gonzalez,,"130 Richard Jackson Blvd, Suite 200 Panama City Beach, FL 32407 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JOE?tab=profile
JOF,Japan Smaller Capitalization Fund Inc Common Stock,0.00,,,"309 WEST 49TH STREET, WORLDWIDE PLAZA New York, NY 10019 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JOF?tab=profile
JOUT,Johnson Outdoors Inc. Class A Common Stock,413438403.00,Helen Johnson-Leipold,,"555 Main St Racine, WI 53403-1000 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JOUT?tab=profile
JOYY,JOYY Inc. American Depositary Shares,2549894206.00,Ting Li,,30 Pasir Panjang Road #15-31A 117440 Singapore,,,CNBCScraper,https://www.cnbc.com/quotes/JOYY?tab=profile
JPC,Nuveen Preferred & Income Opportunities Fund,0.00,,,"333 West Wacker Drive Chicago, IL 60606 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JPC?tab=profile
JPI,Nuveen Preferred Securities & Income Opportunities Fund Common Shares,461596933.00,,,"333 West Wacker Drive Chicago, IL 60606 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JPI?tab=profile
JPM,JP Morgan Chase & Co. Common Stock,798088558585.00,James Dimon,,"383 Madison Avenue New York, NY 10017 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JPM?tab=profile
JPM^C,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 6.00% Non-Cumulative  Preferred Stock Series EE,,,,,,,,
JPM^D,J P Morgan Chase & Co Depositary Shares each representing a 1/400th  interest in a share of 5.75% Non-Cumulative  Preferred Stock Series DD,,,,,,,,
JPM^J,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of JPMorgan Chase & Co. 4.75% Non-Cumulative Preferred Stock Series GG,,,,,,,,
JPM^K,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.55% Non-Cumulative Preferred Stock Series JJ,,,,,,,,
JPM^L,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.625% Non-Cumulative Preferred Stock Series LL,,,,,,,,
JPM^M,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.20% Non-Cumulative Preferred Stock Series MM,,,,,,,,
JQC,Nuveen Credit Strategies Income Fund Shares of Beneficial Interest,0.00,,,"333 West Wacker Drive Chicago, IL 60606 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JQC?tab=profile
JRI,Nuveen Real Asset Income and Growth Fund Common Shares of Beneficial Interest,0.00,,,"333 W. Wacker Dr. Chicago, IL 60606 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JRI?tab=profile
JRS,Nuveen Real Estate Income Fund Common Shares of Beneficial Interest,0.00,,,"333 West Wacker Drive Chicago, IL 60606 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JRS?tab=profile
JRSH,Jerash Holdings (US) Inc. Common Stock,42925797.00,Lin Hung Choi,,"277 Fairfield Road, Suite 338 Fairfield, NJ 07004 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JRSH?tab=profile
JRVR,James River Group Holdings Ltd. Common Shares,259198377.00,Frank D'Orazio,,"CLARENDON HOUSE 2 CHURCH STREET, HAMILTON Pembroke HM 11 Bermuda",,,CNBCScraper,https://www.cnbc.com/quotes/JRVR?tab=profile
JSM,Navient Corporation 6% Senior Notes due December 15 2043,1923990585.00,David Yowan,,"13865 SUNRISE VALLEY DRIVE Herndon, VA 20171 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JSM?tab=profile
JSPR,Jasper Therapeutics Inc. Common Stock,46809596.00,Ronald Martell,,"2200 Bridge Pkwy Suite #102 Redwood City, CA 94065 United States",,,CNBCScraper,https://www.cnbc.com/quotes/JSPR?tab=profile
